연령,성별,시도,규모,건설공사금액,P_FL_given_accident
20~29세,남,전남,300~499인,"1,000억원 이상",2.9869916513583344e-05
20~29세,남,전남,300~499인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,전남,300~499인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,전남,500~999인,"1,000억원 이상",1.866869782098959e-05
20~29세,남,전남,500~999인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,전남,50~99인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,전남,50~99인,20억~50억원 미만,3.733739564197918e-06
20~29세,남,전남,50~99인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,전남,50~99인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,전남,50~99인,50억~120억원 미만,7.467479128395836e-06
20~29세,남,전남,5~9인,20억~50억원 미만,1.1201218692593755e-05
20~29세,남,전남,5~9인,3억~20억원 미만,2.6136176949385427e-05
20~29세,남,전남,5~9인,3억원 미만,3.733739564197918e-05
20~29세,남,전남,5~9인,50억~120억원 미만,7.467479128395836e-06
20~29세,남,전남,5인 미만,"1,000억원 이상",2.240243738518751e-05
20~29세,남,전남,5인 미만,20억~50억원 미만,7.467479128395836e-06
20~29세,남,전남,5인 미만,3억~20억원 미만,5.2272353898770854e-05
20~29세,남,전남,5인 미만,3억원 미만,0.00036590647729139596
20~29세,남,전남,5인 미만,50억~120억원 미만,3.733739564197918e-06
20~29세,남,전북,"1,000인 이상","1,000억원 이상",1.1201218692593755e-05
20~29세,남,전북,100~299인,"1,000억원 이상",1.866869782098959e-05
20~29세,남,전북,100~299인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,전북,100~299인,"500억~1,000억원 미만",2.6136176949385427e-05
20~29세,남,전북,100~299인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,전북,10~19인,20억~50억원 미만,2.6136176949385427e-05
20~29세,남,전북,10~19인,3억~20억원 미만,7.094105171976044e-05
20~29세,남,전북,10~19인,3억원 미만,3.733739564197918e-06
20~29세,남,전북,10~19인,50억~120억원 미만,2.240243738518751e-05
20~29세,남,전북,20~49인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,전북,20~49인,20억~50억원 미만,2.6136176949385427e-05
20~29세,남,전북,20~49인,3억~20억원 미만,7.467479128395836e-06
20~29세,남,전북,20~49인,50억~120억원 미만,2.240243738518751e-05
20~29세,남,전북,300~499인,"1,000억원 이상",1.4934958256791672e-05
20~29세,남,전북,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,전북,500~999인,"1,000억원 이상",7.467479128395836e-06
20~29세,남,전북,50~99인,120억~300억원 미만,2.240243738518751e-05
20~29세,남,전북,50~99인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,전북,50~99인,50억~120억원 미만,1.866869782098959e-05
20~29세,남,전북,5~9인,20억~50억원 미만,1.1201218692593755e-05
20~29세,남,전북,5~9인,3억~20억원 미만,5.973983302716669e-05
20~29세,남,전북,5~9인,3억원 미만,4.853861433457293e-05
20~29세,남,전북,5인 미만,120억~300억원 미만,3.733739564197918e-06
20~29세,남,전북,5인 미만,3억~20억원 미만,5.973983302716669e-05
20~29세,남,전북,5인 미만,3억원 미만,0.00038457517511238554
20~29세,남,전북,5인 미만,50억~120억원 미만,3.733739564197918e-06
20~29세,남,제주,"1,000인 이상","1,000억원 이상",3.733739564197918e-06
20~29세,남,제주,100~299인,"1,000억원 이상",3.733739564197918e-06
20~29세,남,제주,100~299인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,제주,100~299인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,제주,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,제주,100~299인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,제주,10~19인,20억~50억원 미만,2.240243738518751e-05
20~29세,남,제주,10~19인,3억~20억원 미만,2.240243738518751e-05
20~29세,남,제주,10~19인,3억원 미만,3.733739564197918e-06
20~29세,남,제주,10~19인,50억~120억원 미만,1.4934958256791672e-05
20~29세,남,제주,20~49인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,제주,20~49인,20억~50억원 미만,1.1201218692593755e-05
20~29세,남,제주,20~49인,50억~120억원 미만,2.240243738518751e-05
20~29세,남,제주,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,제주,500~999인,"1,000억원 이상",1.1201218692593755e-05
20~29세,남,제주,50~99인,120억~300억원 미만,3.3603656077781265e-05
20~29세,남,제주,50~99인,20억~50억원 미만,3.733739564197918e-06
20~29세,남,제주,50~99인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,제주,50~99인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,제주,50~99인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,제주,5~9인,3억~20억원 미만,5.2272353898770854e-05
20~29세,남,제주,5~9인,3억원 미만,3.733739564197918e-06
20~29세,남,제주,5인 미만,120억~300억원 미만,7.467479128395836e-06
20~29세,남,제주,5인 미만,3억~20억원 미만,2.6136176949385427e-05
20~29세,남,제주,5인 미만,3억원 미만,0.00017548575951730215
20~29세,남,제주,5인 미만,50억~120억원 미만,7.467479128395836e-06
20~29세,남,충남,"1,000인 이상","1,000억원 이상",4.10711352061771e-05
20~29세,남,충남,100~299인,"1,000억원 이상",5.973983302716669e-05
20~29세,남,충남,100~299인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,충남,100~299인,300억~500억원 미만,1.1201218692593755e-05
20~29세,남,충남,100~299인,"500억~1,000억원 미만",5.2272353898770854e-05
20~29세,남,충남,100~299인,50억~120억원 미만,7.467479128395836e-06
20~29세,남,충남,10~19인,20억~50억원 미만,1.1201218692593755e-05
20~29세,남,충남,10~19인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,충남,10~19인,3억~20억원 미만,6.720731215556253e-05
20~29세,남,충남,10~19인,3억원 미만,7.467479128395836e-06
20~29세,남,충남,10~19인,50억~120억원 미만,1.866869782098959e-05
20~29세,남,충남,20~49인,"1,000억원 이상",1.1201218692593755e-05
20~29세,남,충남,20~49인,120억~300억원 미만,1.1201218692593755e-05
20~29세,남,충남,20~49인,20억~50억원 미만,2.9869916513583344e-05
20~29세,남,충남,20~49인,3억~20억원 미만,1.4934958256791672e-05
20~29세,남,충남,20~49인,"500억~1,000억원 미만",7.467479128395836e-06
20~29세,남,충남,20~49인,50억~120억원 미만,4.10711352061771e-05
20~29세,남,충남,300~499인,"1,000억원 이상",6.34735725913646e-05
20~29세,남,충남,300~499인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,충남,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,충남,300~499인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,충남,500~999인,"1,000억원 이상",3.3603656077781265e-05
20~29세,남,충남,500~999인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,충남,500~999인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,남,충남,50~99인,"1,000억원 이상",3.733739564197918e-06
20~29세,남,충남,50~99인,120억~300억원 미만,2.6136176949385427e-05
20~29세,남,충남,50~99인,20억~50억원 미만,1.4934958256791672e-05
20~29세,남,충남,50~99인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,충남,50~99인,"500억~1,000억원 미만",7.467479128395836e-06
20~29세,남,충남,5~9인,20억~50억원 미만,1.1201218692593755e-05
20~29세,남,충남,5~9인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,충남,5~9인,3억~20억원 미만,7.467479128395836e-05
20~29세,남,충남,5~9인,3억원 미만,1.4934958256791672e-05
20~29세,남,충남,5인 미만,"1,000억원 이상",1.4934958256791672e-05
20~29세,남,충남,5인 미만,20억~50억원 미만,3.3603656077781265e-05
20~29세,남,충남,5인 미만,3억~20억원 미만,5.600609346296877e-05
20~29세,남,충남,5인 미만,3억원 미만,0.0003472377794704064
20~29세,남,충남,5인 미만,50억~120억원 미만,3.733739564197918e-06
20~29세,남,충북,"1,000인 이상","1,000억원 이상",0.00011947966605433338
20~29세,남,충북,100~299인,"1,000억원 이상",2.6136176949385427e-05
20~29세,남,충북,100~299인,300억~500억원 미만,1.866869782098959e-05
20~29세,남,충북,100~299인,"500억~1,000억원 미만",2.6136176949385427e-05
20~29세,남,충북,100~299인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,충북,10~19인,120억~300억원 미만,7.467479128395836e-06
20~29세,남,충북,10~19인,20억~50억원 미만,1.866869782098959e-05
20~29세,남,충북,10~19인,3억~20억원 미만,4.853861433457293e-05
20~29세,남,충북,10~19인,3억원 미만,7.467479128395836e-06
20~29세,남,충북,10~19인,50억~120억원 미만,3.3603656077781265e-05
20~29세,남,충북,20~49인,120억~300억원 미만,1.4934958256791672e-05
20~29세,남,충북,20~49인,20억~50억원 미만,2.240243738518751e-05
20~29세,남,충북,20~49인,300억~500억원 미만,3.733739564197918e-06
20~29세,남,충북,20~49인,3억~20억원 미만,1.1201218692593755e-05
20~29세,남,충북,20~49인,50억~120억원 미만,4.853861433457293e-05
20~29세,남,충북,300~499인,"1,000억원 이상",4.10711352061771e-05
20~29세,남,충북,500~999인,"1,000억원 이상",2.9869916513583344e-05
20~29세,남,충북,50~99인,"1,000억원 이상",7.467479128395836e-06
20~29세,남,충북,50~99인,120억~300억원 미만,2.6136176949385427e-05
20~29세,남,충북,50~99인,20억~50억원 미만,3.733739564197918e-06
20~29세,남,충북,50~99인,300억~500억원 미만,7.467479128395836e-06
20~29세,남,충북,50~99인,"500억~1,000억원 미만",7.467479128395836e-06
20~29세,남,충북,50~99인,50억~120억원 미만,1.1201218692593755e-05
20~29세,남,충북,5~9인,20억~50억원 미만,7.467479128395836e-06
20~29세,남,충북,5~9인,3억~20억원 미만,5.973983302716669e-05
20~29세,남,충북,5~9인,3억원 미만,2.240243738518751e-05
20~29세,남,충북,5~9인,50억~120억원 미만,3.733739564197918e-06
20~29세,남,충북,5인 미만,20억~50억원 미만,3.733739564197918e-06
20~29세,남,충북,5인 미만,3억~20억원 미만,3.3603656077781265e-05
20~29세,남,충북,5인 미만,3억원 미만,0.00038457517511238554
20~29세,남,충북,5인 미만,50억~120억원 미만,3.733739564197918e-06
20~29세,여,강원,"1,000인 이상","1,000억원 이상",3.733739564197918e-06
20~29세,여,경기,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,여,경기,20~49인,20억~50억원 미만,3.733739564197918e-06
20~29세,여,경기,300~499인,"1,000억원 이상",1.1201218692593755e-05
20~29세,여,경기,500~999인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,경기,50~99인,120억~300억원 미만,3.733739564197918e-06
20~29세,여,경기,50~99인,50억~120억원 미만,3.733739564197918e-06
20~29세,여,경기,5~9인,3억~20억원 미만,3.733739564197918e-06
20~29세,여,경기,5인 미만,3억원 미만,2.240243738518751e-05
20~29세,여,경남,100~299인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,경남,5인 미만,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,여,경북,5인 미만,3억원 미만,7.467479128395836e-06
20~29세,여,광주,20~49인,20억~50억원 미만,3.733739564197918e-06
20~29세,여,광주,20~49인,50억~120억원 미만,3.733739564197918e-06
20~29세,여,광주,300~499인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,대구,5~9인,3억~20억원 미만,3.733739564197918e-06
20~29세,여,대전,5~9인,3억~20억원 미만,3.733739564197918e-06
20~29세,여,부산,300~499인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,부산,50~99인,300억~500억원 미만,3.733739564197918e-06
20~29세,여,부산,5인 미만,3억원 미만,3.733739564197918e-06
20~29세,여,서울,"1,000인 이상","1,000억원 이상",3.733739564197918e-06
20~29세,여,서울,100~299인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,서울,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,여,서울,100~299인,50억~120억원 미만,3.733739564197918e-06
20~29세,여,서울,20~49인,120억~300억원 미만,7.467479128395836e-06
20~29세,여,서울,300~499인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,서울,500~999인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,서울,50~99인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,서울,5인 미만,3억~20억원 미만,7.467479128395836e-06
20~29세,여,서울,5인 미만,3억원 미만,1.1201218692593755e-05
20~29세,여,울산,10~19인,3억~20억원 미만,3.733739564197918e-06
20~29세,여,울산,5인 미만,120억~300억원 미만,3.733739564197918e-06
20~29세,여,울산,5인 미만,3억원 미만,1.1201218692593755e-05
20~29세,여,인천,50~99인,20억~50억원 미만,3.733739564197918e-06
20~29세,여,인천,5인 미만,3억원 미만,3.733739564197918e-06
20~29세,여,전남,100~299인,"1,000억원 이상",3.733739564197918e-06
20~29세,여,전북,5인 미만,3억원 미만,3.733739564197918e-06
20~29세,여,제주,100~299인,"500억~1,000억원 미만",3.733739564197918e-06
20~29세,여,제주,20~49인,50억~120억원 미만,3.733739564197918e-06
20~29세,여,충남,"1,000인 이상","1,000억원 이상",3.733739564197918e-06
20~29세,여,충남,100~299인,300억~500억원 미만,3.733739564197918e-06
20~29세,여,충남,10~19인,50억~120억원 미만,3.733739564197918e-06
20~29세,여,충남,5인 미만,3억원 미만,3.733739564197918e-06
20~29세,여,충북,5인 미만,3억원 미만,1.1201218692593755e-05
30~39세,남,강원,"1,000인 이상","1,000억원 이상",7.467479128395836e-05
30~39세,남,강원,100~299인,"1,000억원 이상",0.00010454470779754171
30~39세,남,강원,100~299인,120억~300억원 미만,1.4934958256791672e-05
30~39세,남,강원,100~299인,20억~50억원 미만,1.4934958256791672e-05
30~39세,남,강원,100~299인,300억~500억원 미만,6.720731215556253e-05
30~39세,남,강원,100~299인,"500억~1,000억원 미만",9.707722866914587e-05
30~39세,남,강원,100~299인,50억~120억원 미만,1.1201218692593755e-05
30~39세,남,강원,10~19인,120억~300억원 미만,3.733739564197918e-06
30~39세,남,강원,10~19인,20억~50억원 미만,5.973983302716669e-05
30~39세,남,강원,10~19인,3억~20억원 미만,0.00011574592649013546
30~39세,남,강원,10~19인,3억원 미만,1.1201218692593755e-05
30~39세,남,강원,10~19인,50억~120억원 미만,3.3603656077781265e-05
30~39세,남,강원,20~49인,120억~300억원 미만,3.733739564197918e-05
30~39세,남,강원,20~49인,20억~50억원 미만,7.467479128395836e-05
30~39세,남,강원,20~49인,3억~20억원 미만,2.9869916513583344e-05
30~39세,남,강원,20~49인,50억~120억원 미만,5.973983302716669e-05
30~39세,남,강원,300~499인,"1,000억원 이상",0.00010454470779754171
30~39세,남,강원,300~499인,"500억~1,000억원 미만",3.733739564197918e-06
30~39세,남,강원,500~999인,"1,000억원 이상",1.1201218692593755e-05
30~39세,남,강원,50~99인,"1,000억원 이상",3.733739564197918e-06
30~39세,남,강원,50~99인,120억~300억원 미만,5.600609346296877e-05
30~39세,남,강원,50~99인,20억~50억원 미만,7.467479128395836e-06
30~39세,남,강원,50~99인,300억~500억원 미만,5.973983302716669e-05
30~39세,남,강원,50~99인,3억~20억원 미만,1.1201218692593755e-05
30~39세,남,강원,50~99인,"500억~1,000억원 미만",7.467479128395836e-06
30~39세,남,강원,50~99인,50억~120억원 미만,1.4934958256791672e-05
30~39세,남,강원,5~9인,20억~50억원 미만,4.10711352061771e-05
30~39세,남,강원,5~9인,3억~20억원 미만,0.00016055080126051047
30~39세,남,강원,5~9인,3억원 미만,7.094105171976044e-05
30~39세,남,강원,5~9인,50억~120억원 미만,2.240243738518751e-05
30~39세,남,강원,5인 미만,"1,000억원 이상",7.467479128395836e-06
30~39세,남,강원,5인 미만,20억~50억원 미만,1.866869782098959e-05
30~39세,남,강원,5인 미만,300억~500억원 미만,1.4934958256791672e-05
30~39세,남,강원,5인 미만,3억~20억원 미만,0.00014934958256791671
30~39세,남,강원,5인 미만,3억원 미만,0.0009857072449482504
30~39세,남,강원,5인 미만,50억~120억원 미만,7.467479128395836e-06
