산업,연령,성별,시도,규모,발생형태,P_FL_given_accident
건설업,50~59세,남,충북,100~299인,불균형및무리한동작,6.4269240374304055e-06
건설업,50~59세,남,충북,100~299인,업무상질병,3.856154422458243e-05
건설업,50~59세,남,충북,100~299인,이상온도물체접촉,9.181320053472008e-07
건설업,50~59세,남,충북,100~299인,절단베임찔림,1.5608244090902415e-05
건설업,50~59세,남,충북,10~19인,감전,4.590660026736004e-06
건설업,50~59세,남,충북,10~19인,깔림.뒤집힘,1.8362640106944017e-05
건설업,50~59세,남,충북,10~19인,끼임,3.9479676229929636e-05
건설업,50~59세,남,충북,10~19인,넘어짐,6.885990040104006e-05
건설업,50~59세,남,충북,10~19인,떨어짐,0.0001120121046523585
건설업,50~59세,남,충북,10~19인,무너짐,5.5087920320832045e-06
건설업,50~59세,남,충북,10~19인,물체에맞음,4.1315940240624033e-05
건설업,50~59세,남,충북,10~19인,부딪힘,4.315220425131844e-05
건설업,50~59세,남,충북,10~19인,불균형및무리한동작,1.6526376096249613e-05
건설업,50~59세,남,충북,10~19인,사업장외교통사고,9.181320053472008e-07
건설업,50~59세,남,충북,10~19인,업무상질병,3.397088419784643e-05
건설업,50~59세,남,충북,10~19인,이상온도물체접촉,9.181320053472008e-07
건설업,50~59세,남,충북,10~19인,절단베임찔림,2.7543960160416022e-05
건설업,50~59세,남,충북,10~19인,폭발파열,9.181320053472008e-07
건설업,50~59세,남,충북,10~19인,화학물질누출접촉,9.181320053472008e-07
건설업,50~59세,남,충북,20~49인,감전,1.8362640106944016e-06
건설업,50~59세,남,충북,20~49인,깔림.뒤집힘,1.2853848074860811e-05
건설업,50~59세,남,충북,20~49인,끼임,3.856154422458243e-05
건설업,50~59세,남,충북,20~49인,넘어짐,6.151484435826245e-05
건설업,50~59세,남,충북,20~49인,떨어짐,0.0001138483686630529
건설업,50~59세,남,충북,20~49인,무너짐,8.263188048124807e-06
건설업,50~59세,남,충북,20~49인,물체에맞음,6.151484435826245e-05
건설업,50~59세,남,충북,20~49인,부딪힘,3.856154422458243e-05
건설업,50~59세,남,충북,20~49인,불균형및무리한동작,1.6526376096249613e-05
건설업,50~59세,남,충북,20~49인,사업장외교통사고,1.8362640106944016e-06
건설업,50~59세,남,충북,20~49인,업무상질병,3.580714820854083e-05
건설업,50~59세,남,충북,20~49인,이상온도물체접촉,1.8362640106944016e-06
건설업,50~59세,남,충북,20~49인,절단베임찔림,3.213462018715203e-05
건설업,50~59세,남,충북,300~499인,깔림.뒤집힘,9.181320053472008e-07
건설업,50~59세,남,충북,300~499인,끼임,1.4690112085555213e-05
건설업,50~59세,남,충북,300~499인,넘어짐,2.8462092165763224e-05
건설업,50~59세,남,충북,300~499인,떨어짐,1.6526376096249613e-05
